USER,RIPARIAN,BASIN,MAINSTEM_RR,UPPER_RUSSIAN,PRIORITY,PRIORITY_CLASS,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12,NULL_DEMAND,ZERO_DEMAND,MAY_SEPT_ZERO_DEMAND
S025481,Y,R_09_M,Y,Y,10000000,RIPARIAN,3.3299999999999996e-05,0.066666667,3.3299999999999996e-05,3.33333e-05,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0001,0.0002022,N,N,Y
S025482,Y,R_09_M,Y,Y,10000000,RIPARIAN,0.013333333000000001,0.5,0.133333333,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.7,0.0002022,N,N,Y
S025489,Y,R_09_M,Y,Y,10000000,RIPARIAN,0.003333333,0.0002022,0.036666667,0.2,1.5,3.233333333,7.466666667,10.13333333,7.466666667,1.166666667,0.46666666700000003,0.003333333,N,N,N
S025611,Y,R_09_M,Y,Y,10000000,RIPARIAN,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,13.96666667,37.23333333,37.0,13.43333333,0.0002022,0.0002022,N,N,N
S014057,Y,R_10_M,Y,Y,10000000,RIPARIAN,0.0002022,0.0002022,0.0002022,0.4,0.2,2.333333333,2.733333333,3.366666667,1.466666667,1.6333333330000002,0.066666667,0.0002022,N,N,N
S014062,Y,R_10_M,Y,Y,10000000,RIPARIAN,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
S014063,Y,R_10_M,Y,Y,10000000,RIPARIAN,0.0002022,0.0002022,0.000833333,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0004,N,N,Y
S014064,Y,R_10_M,Y,Y,10000000,RIPARIAN,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
S014065,Y,R_10_M,Y,Y,10000000,RIPARIAN,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
S014066,Y,R_10_M,Y,Y,10000000,RIPARIAN,0.021,0.019,0.021,0.02,0.021,0.02,0.021,0.021,0.02,0.021,0.02,0.021,N,N,N
S014086,Y,R_10_M,Y,Y,10000000,RIPARIAN,0.033333333,1.5666666669999998,4.9,1.033333333,4.133333333,15.23333333,21.26666667,23.43333333,15.86666667,3.9,2.8,0.233333333,N,N,N
S014087,Y,R_10_M,Y,Y,10000000,RIPARIAN,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
S014088,Y,R_10_M,Y,Y,10000000,RIPARIAN,0.0002022,3.066666667,0.2,1.9,2.233333333,0.7333333329999999,0.5,0.8,2.566666667,0.7333333329999999,1.966666667,0.0002022,N,N,N
S014089,Y,R_10_M,Y,Y,10000000,RIPARIAN,0.0002022,0.233333333,0.933333333,0.4,0.6,3.5,6.733333332999999,6.166666667,3.166666667,1.1,0.9,0.0002022,N,N,N
S014092,Y,R_10_M,Y,Y,10000000,RIPARIAN,0.0002022,0.166666667,1.8666666669999998,1.133333333,1.6333333330000002,5.1,7.533333333,9.666666667000001,5.133333333,0.7666666670000001,0.0002022,0.0002022,N,N,N
S014094,Y,R_10_M,Y,Y,10000000,RIPARIAN,0.0002022,0.066666667,0.6,0.233333333,1.5,1.7,5.233333333,10.6,4.233333333,1.3666666669999998,0.46666666700000003,0.0002022,N,N,N
S014392,Y,R_10_M,Y,Y,10000000,RIPARIAN,0.0002022,0.0002022,8.07,0.0002022,0.0002022,9.353333333,9.353333333,9.353333333,9.353333333,17.68,0.0002022,0.0002022,N,N,N
S014393,Y,R_10_M,Y,Y,10000000,RIPARIAN,0.0002022,2.003333333,0.0002022,0.0002022,0.0002022,6.1166666670000005,6.1166666670000005,6.1166666670000005,6.1166666670000005,2.003333333,0.0002022,0.0002022,N,N,N
S014923,Y,R_10_M,Y,Y,10000000,RIPARIAN,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
S015035,Y,R_10_M,Y,Y,10000000,RIPARIAN,0.1,0.533333333,0.133333333,2.133333333,3.5,8.766666667,17.2,20.76666667,13.76666667,5.966666667,3.066666667,0.133333333,N,N,N
S015036,Y,R_10_M,Y,Y,10000000,RIPARIAN,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,N,N,N
S015037,Y,R_10_M,Y,Y,10000000,RIPARIAN,0.0002022,0.133333333,0.033333333,0.1,0.133333333,0.26666666699999997,1.8666666669999998,1.8,0.966666667,0.166666667,0.46666666700000003,0.0002022,N,N,N
S015038,Y,R_10_M,Y,Y,10000000,RIPARIAN,0.0002022,0.8,0.066666667,0.6333333329999999,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,1.533333333,0.0002022,N,N,Y
S015093,Y,R_10_M,Y,Y,10000000,RIPARIAN,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.025333333,0.022666667,0.081333333,0.206666667,0.11,0.033333333,0.0002022,N,N,N
S015094,Y,R_10_M,Y,Y,10000000,RIPARIAN,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
S015107,Y,R_10_M,Y,Y,10000000,RIPARIAN,0.0002022,0.0002022,0.0002022,1.5,1.5,2.0,2.0,2.0,1.0,1.0,0.0002022,0.0002022,N,N,N
S015246,Y,R_10_M,Y,Y,10000000,RIPARIAN,0.0002022,0.0002022,0.0002022,0.0002022,0.133333333,0.7666666670000001,0.666666667,1.066666667,1.333333333,0.2,0.0002022,0.0002022,N,N,N
S015336,Y,R_10_M,Y,Y,10000000,RIPARIAN,0.008333333,1.123333333,0.573333333,0.2,0.243333333,1.318333333,3.19,4.868333333,3.37,2.076666667,0.483333333,0.0002022,N,N,N
S015337,Y,R_10_M,Y,Y,10000000,RIPARIAN,0.008333333,1.175,0.573333333,0.2,0.243333333,1.318333333,3.1783333330000003,4.868333333,3.37,2.076666667,0.483333333,0.0002022,N,N,N
S015338,Y,R_10_M,Y,Y,10000000,RIPARIAN,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,N,N,N
S015472,Y,R_10_M,Y,Y,10000000,RIPARIAN,0.0002022,6.466666667,1.3,0.0002022,1.3566666669999998,3.076666667,3.94,6.903333333,8.156666667,2.15,0.0002022,0.0002022,N,N,N
S015522,Y,R_10_M,Y,Y,10000000,RIPARIAN,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
S015751,Y,R_10_M,Y,Y,10000000,RIPARIAN,0.023333332999999998,0.026666667,0.053333333,0.056666667000000004,0.026666667,0.093333333,0.07666666700000001,0.083333333,0.213333333,0.276666667,0.196666667,0.173333333,N,N,N
S015752,Y,R_10_M,Y,Y,10000000,RIPARIAN,0.066666667,0.066666667,0.066666667,0.12,0.48,1.29,2.3,2.873333333,2.91,2.806666667,0.313333333,0.146666667,N,N,N
S015753,Y,R_10_M,Y,Y,10000000,RIPARIAN,0.0002022,0.0002022,0.133333333,0.000666667,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.09,0.0002022,N,N,Y
S015935,Y,R_10_M,Y,Y,10000000,RIPARIAN,0.0002022,0.0002022,0.0002022,0.0002022,0.7666666999999999,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,N,N
S015942,Y,R_10_M,Y,Y,10000000,RIPARIAN,0.0002022,0.48,1.3,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,8.24,3.35,0.583333333,0.0002022,N,N,N
S015945,Y,R_10_M,Y,Y,10000000,RIPARIAN,0.0002022,3.433333333,5.833333333,3.0333333330000003,0.033333333,0.2,0.4,0.566666667,2.6,1.4333333330000002,0.0002022,0.0002022,N,N,N
S015951,Y,R_10_M,Y,Y,10000000,RIPARIAN,0.0002022,0.5,2.566666667,0.0002022,0.0002022,0.0002022,0.0002022,3.9666666669999997,1.233333333,0.566666667,1.2,0.0002022,N,N,N
S015962,Y,R_10_M,Y,Y,10000000,RIPARIAN,0.0002022,0.0002022,0.1,0.0002022,0.933333333,1.966666667,2.566666667,4.9,5.933333332999999,1.3666666669999998,0.0002022,0.0002022,N,N,N
S015963,Y,R_10_M,Y,Y,10000000,RIPARIAN,0.0002022,0.0002022,0.1,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.566666667,0.433333333,0.0002022,0.0002022,N,N,N
S015964,Y,R_10_M,Y,Y,10000000,RIPARIAN,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
S016021,Y,R_10_M,Y,Y,10000000,RIPARIAN,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
S016022,Y,R_10_M,Y,Y,10000000,RIPARIAN,0.043333332999999995,0.04,0.026666667,0.033333333,0.096666667,0.12666666699999998,0.17,0.24,0.23,0.176666667,0.08666666699999999,0.03,N,N,N
S016023,Y,R_10_M,Y,Y,10000000,RIPARIAN,0.0002022,0.046666667,0.46666666700000003,0.0002022,0.29,1.5666666669999998,2.72,5.4,2.066666667,0.966666667,0.033333333,0.0002022,N,N,N
S016024,Y,R_10_M,Y,Y,10000000,RIPARIAN,0.0002022,0.033333333,0.46666666700000003,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.6333333329999999,0.0002022,N,N,Y
S016063,Y,R_10_M,Y,Y,10000000,RIPARIAN,0.0002022,0.0002022,0.0002022,0.133333333,0.333333333,0.9,2.333333333,3.9,2.866666667,0.9,0.066666667,0.0002022,N,N,N
S016064,Y,R_10_M,Y,Y,10000000,RIPARIAN,0.016666667,0.166666667,0.576666667,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,N,Y
S016118,Y,R_10_M,Y,Y,10000000,RIPARIAN,0.0002022,0.0002022,0.0002022,0.0002022,0.15666666699999998,0.56,1.44,1.4333333330000002,1.266666667,0.57,0.47,0.0002022,N,N,N
S016164,Y,R_10_M,Y,Y,10000000,RIPARIAN,0.0002022,0.0002022,0.0002022,0.0002022,0.166666667,0.433333333,0.566666667,1.466666667,1.133333333,0.2,0.0002022,0.0002022,N,N,N
S016165,Y,R_10_M,Y,Y,10000000,RIPARIAN,0.06,0.06,0.06,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.06,0.06,N,N,N
S016166,Y,R_10_M,Y,Y,10000000,RIPARIAN,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,6.533333333,6.8,0.7333333329999999,0.0002022,0.0002022,N,N,N
S016167,Y,R_10_M,Y,Y,10000000,RIPARIAN,0.06,0.06,0.06,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.06,0.06,N,N,N
S017039,Y,R_10_M,Y,Y,10000000,RIPARIAN,0.0002022,0.074507,0.0002022,0.073292667,0.37689933299999995,1.282455333,1.5178476669999998,1.436077333,1.281151667,0.642613333,0.0002022,0.0002022,N,N,N
S017992,Y,R_10_M,Y,Y,10000000,RIPARIAN,0.0002022,0.7,1.5,1.5666666669999998,0.7333333329999999,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,N,N
S018467,Y,R_10_M,Y,Y,10000000,RIPARIAN,0.0002022,0.076723333,0.584866667,0.0002022,0.0002022,0.134866667,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,N,N
S018470,Y,R_10_M,Y,Y,10000000,RIPARIAN,0.09379933300000001,0.241892,0.28206,0.127186667,0.079003333,0.281503333,0.455536667,0.372053333,0.26283666699999997,0.201476667,0.0911,0.06677999999999999,N,N,N
S018473,Y,R_10_M,Y,Y,10000000,RIPARIAN,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
S018490,Y,R_10_M,Y,Y,10000000,RIPARIAN,0.015333333000000001,0.207626667,0.720666667,0.0002022,0.0002022,0.159,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,N,N
S018787,Y,R_10_M,Y,Y,10000000,RIPARIAN,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.514222333,0.514222333,0.215548333,0.0002022,0.0002022,0.0002022,N,N,N
S020083,Y,R_10_M,Y,Y,10000000,RIPARIAN,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
S020086,Y,R_10_M,Y,Y,10000000,RIPARIAN,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
S020090,Y,R_10_M,Y,Y,10000000,RIPARIAN,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
S020091,Y,R_10_M,Y,Y,10000000,RIPARIAN,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
S020094,Y,R_10_M,Y,Y,10000000,RIPARIAN,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
S020098,Y,R_10_M,Y,Y,10000000,RIPARIAN,0.0002022,0.0002022,0.0002022,0.083333333,1.6666666669999999,3.666666667,4.333333333,4.0,3.333333333,2.666666667,0.0002022,0.0002022,N,N,N
S020102,Y,R_10_M,Y,Y,10000000,RIPARIAN,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
S020356,Y,R_10_M,Y,Y,10000000,RIPARIAN,0.0002022,0.0002022,0.0002022,0.0002022,0.066666667,1.166666667,3.733333333,0.666666667,0.4,0.533333333,0.033333333,0.0002022,N,N,N
S021470,Y,R_10_M,Y,Y,10000000,RIPARIAN,0.0002022,1.2,1.0,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.066666667,1.3666666669999998,0.0002022,N,N,Y
S021471,Y,R_10_M,Y,Y,10000000,RIPARIAN,0.0002022,0.5,1.5,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.066666667,4.266666667,0.0002022,N,N,Y
S021472,Y,R_10_M,Y,Y,10000000,RIPARIAN,0.0002022,0.46666666700000003,1.0,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.166666667,0.8,0.0002022,N,N,Y
S021473,Y,R_10_M,Y,Y,10000000,RIPARIAN,0.0002022,0.333333333,1.4333333330000002,0.0002022,1.333333333,1.3666666669999998,0.966666667,0.933333333,1.466666667,0.2,0.166666667,0.0002022,N,N,N
S022009,Y,R_10_M,Y,Y,10000000,RIPARIAN,0.0002022,0.033333333,0.46666666700000003,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.566666667,0.0002022,N,N,Y
S022012,Y,R_10_M,Y,Y,10000000,RIPARIAN,0.0002022,0.333333333,0.033333333,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.36666666700000006,1.333333333,N,N,Y
S022889,Y,R_10_M,Y,Y,10000000,RIPARIAN,0.0002022,0.5,2.366666667,0.0002022,0.0002022,0.0002022,0.0002022,4.633333333,1.333333333,0.0002022,1.066666667,0.0002022,N,N,N
S022890,Y,R_10_M,Y,Y,10000000,RIPARIAN,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
S023956,Y,R_10_M,Y,Y,10000000,RIPARIAN,0.0002022,0.0002022,0.0002022,0.0002022,0.333333333,0.933333333,1.233333333,1.0,0.6,0.166666667,0.0002022,0.0002022,N,N,N
S002379,Y,R_12_M,Y,Y,10000000,RIPARIAN,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
S008128,Y,R_12_M,Y,Y,10000000,RIPARIAN,0.0002022,0.0002022,0.0002022,0.0002022,3.893333333,2.63,13.81193367,13.342716000000001,7.0119616670000005,4.856274333,11.240779,0.0002022,N,N,N
S011330,Y,R_12_M,Y,Y,10000000,RIPARIAN,0.01,0.09833333300000001,0.39666666700000003,0.55,0.663333333,1.143333333,1.766666667,2.563333333,2.7566666669999997,0.93,0.54,0.016666667,N,N,N
S011331,Y,R_12_M,Y,Y,10000000,RIPARIAN,0.01,0.18833333300000002,0.2,0.318333333,0.36,0.973333333,2.193333333,2.833333333,3.7966666669999998,1.8333333330000001,0.436666667,0.008333333,N,N,N
S014851,Y,R_12_M,Y,Y,10000000,RIPARIAN,0.0002022,0.066666667,1.033333333,0.6333333329999999,3.3,7.566666667000001,14.0,16.46666667,12.7,6.833333333,4.4,0.233333333,N,N,N
S014946,Y,R_12_M,Y,Y,10000000,RIPARIAN,0.82,0.82,0.82,1.166666667,4.0,8.086666667000001,9.766666667,11.64,9.843333333,8.993333332999999,2.583333333,1.8,N,N,N
S015044,Y,R_12_M,Y,Y,10000000,RIPARIAN,0.54,0.916666667,2.5333333330000003,2.183333333,3.963333333,5.303333333,6.56,7.023333332999999,4.426666667,3.29,0.833333333,0.0002022,N,N,N
S015335,Y,R_12_M,Y,Y,10000000,RIPARIAN,0.0172667,0.0522867,0.026366700000000003,0.0276,0.0289,0.0276,0.0276,0.0276,0.0276,0.023434,0.0122667,0.0122667,N,N,N
S016632,Y,R_12_M,Y,Y,10000000,RIPARIAN,0.0002022,0.0002022,0.0002022,0.01,0.673333333,0.49,0.68,0.87,0.386666667,0.306666667,0.066666667,0.0002022,N,N,N
S016633,Y,R_12_M,Y,Y,10000000,RIPARIAN,0.0002022,0.066666667,0.1,0.033333333,0.066666667,0.74,1.503333333,2.7433333330000003,2.536666667,1.8366666669999998,0.0002022,0.0002022,N,N,N
S023954,Y,R_12_M,Y,Y,10000000,RIPARIAN,5.8666666670000005,4.2,4.333333333,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,2.9,10.16,10.20333333,4.366666667,N,N,N
S023955,Y,R_12_M,Y,Y,10000000,RIPARIAN,3.07,3.233333333,1.8733333330000002,0.0002022,0.0002022,0.0002022,9.266666667,16.43333333,16.73333333,17.56666667,12.56666667,2.8,N,N,N
S024728,Y,R_12_M,Y,Y,10000000,RIPARIAN,0.0002022,0.0002022,0.033333333,1.033333333,0.666666667,0.0002022,0.0002022,0.0002022,0.0002022,4.333333333,0.0002022,0.0002022,N,N,N
S028034,Y,R_12_M,Y,Y,10000000,RIPARIAN,0.2,0.2,0.25,0.3,1.975,3.145,3.705,3.425,2.965,2.735,1.415,1.205,N,N,N
S014060,Y,R_13_M,Y,Y,10000000,RIPARIAN,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
S014061,Y,R_13_M,Y,Y,10000000,RIPARIAN,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,2.4666666669999997,2.633333333,1.133333333,2.4666666669999997,0.46666666700000003,0.0002022,0.0002022,N,N,N
S014922,Y,R_13_M,Y,Y,10000000,RIPARIAN,0.0002022,0.0002022,0.0002022,0.0002022,2.5,4.3,6.8,10.3,11.1,7.9,0.0002022,0.0002022,N,N,N
S017040,Y,R_13_M,Y,Y,10000000,RIPARIAN,0.0002022,0.0002022,0.129374,0.584950333,0.362468333,0.41023633299999995,0.373422333,0.290662667,0.360084333,0.332448,0.331573667,0.0002022,N,N,N
S017041,Y,R_13_M,Y,Y,10000000,RIPARIAN,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
S022407,Y,R_13_M,Y,Y,10000000,RIPARIAN,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,Y,N,N
S022408,Y,R_13_M,Y,Y,10000000,RIPARIAN,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,Y,N,N
S022409,Y,R_13_M,Y,Y,10000000,RIPARIAN,0.0002022,0.0002022,0.046033332999999996,0.051148,0.175856333,0.292554,0.384153,0.288693333,0.293940333,0.056263,0.015344333,0.0002022,N,N,N
S022410,Y,R_13_M,Y,Y,10000000,RIPARIAN,0.0002022,0.0003,0.081481333,0.058905333,0.260905667,0.288016333,0.398820667,0.642713333,0.17111099999999999,0.097514667,0.0002022,0.0002022,N,N,N
S022411,Y,R_13_M,Y,Y,10000000,RIPARIAN,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
S022465,Y,R_13_M,Y,Y,10000000,RIPARIAN,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
S024481,Y,R_13_M,Y,Y,10000000,RIPARIAN,0.0002022,0.0003,0.030333332999999997,0.038487,0.160187,0.275346667,0.431212,0.6111346670000001,0.167030333,0.205032333,0.137931,0.0002022,N,N,N
S026123,Y,R_13_M,Y,Y,10000000,RIPARIAN,0.0002022,0.0021186670000000003,0.039421332999999996,0.012666667,0.085611,0.50665,0.40397233299999996,0.290820333,0.178089,0.001621333,0.000354,0.0002022,N,N,N
S014205,Y,R_13_M,Y,Y,10000000,RIPARIAN,0.000767,0.000767,0.000767,0.000767,0.001074,0.001074,0.001074,0.001074,0.001074,0.001074,0.000767,0.000767,N,N,N
S015952,Y,R_13_M,Y,Y,10000000,RIPARIAN,0.019027000000000002,0.017186,0.019027000000000002,0.018413,0.019027000000000002,0.013196000000000001,0.0036825000000000004,0.009513500000000001,0.006138,0.005831,0.012889,0.019027000000000002,N,N,N
S022886,Y,R_13_M,Y,Y,10000000,RIPARIAN,0.00033333300000000006,0.00033333300000000006,0.00033333300000000006,0.00033333300000000006,0.00033333300000000006,0.00033333300000000006,0.00033333300000000006,0.00033333300000000006,0.00033333300000000006,0.00033333300000000006,0.00033333300000000006,0.00033333300000000006,N,N,N
