USER,RIPARIAN,BASIN,MAINSTEM,UPPER_RUSSIAN,PRIORITY,PRIORITY_CLASS,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12,NULL_DEMAND,ZERO_DEMAND,MAY_SEPT_ZERO_DEMAND
D031472,N,R_01,N,Y,777.0,1991-PRESENT,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
D031475,N,R_01,N,Y,786.0,1991-PRESENT,0.33,0.16,0.16,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,N,Y
D031476,N,R_01,N,Y,779.0,1991-PRESENT,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
D031477,N,R_01,N,Y,778.0,1991-PRESENT,0.02,0.02,0.01,0.01,0.01,0.01,0.009207,0.008695333000000001,0.009207,0.01,0.01,0.02,N,N,N
D031542,N,R_01,N,Y,788.0,1991-PRESENT,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.5,0.0002022,N,N,Y
D031563,N,R_01,N,Y,789.0,1991-PRESENT,0.01,0.01,0.01,0.0068920000000000006,0.0035479999999999995,0.003362333,0.003333333,0.003333333,0.003333333,0.003333333,0.01,0.006871333,N,N,N
D031589,N,R_01,N,Y,792.0,1991-PRESENT,1.13,1.13,1.13,1.13,1.13,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,1.13,N,N,N
D031606,N,R_01,N,Y,795.0,1991-PRESENT,0.08,0.08,0.08,0.08,0.08,0.03,0.03,0.03,0.03,0.03,0.08,0.08,N,N,N
D032022,N,R_01,N,Y,817.0,1991-PRESENT,0.4,0.4,0.4,0.4,0.4,0.4,0.0002022,0.0002022,0.0002022,0.0002022,0.4,0.4,N,N,N
D032762,N,R_01,N,Y,846.0,1991-PRESENT,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.31,0.31,0.31,0.31,1.0,0.0002022,0.0002022,N,N,N
D032859,N,R_01,N,Y,847.0,1991-PRESENT,0.04,0.04,0.04,0.02,0.02,0.02,0.0002022,0.0002022,0.0002022,0.0002022,0.02,0.04,N,N,N
H032009,N,R_01,N,Y,815.0,1991-PRESENT,2.0,1.33,0.0002022,3.2,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,N,Y
H032331,N,R_01,N,Y,839.0,1991-PRESENT,3.31,3.68,2.85,2.2,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,N,Y
H500399,N,R_01,N,Y,850.0,1991-PRESENT,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
H500522,N,R_01,N,Y,849.0,1991-PRESENT,0.27,0.27,0.27,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.27,0.27,N,N,Y
H500800,N,R_01,N,Y,861.0,1991-PRESENT,0.03,0.02,0.02,0.02,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,N,Y
H505968,N,R_01,N,Y,866.0,1991-PRESENT,0.04,0.04,0.03,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.04,0.04,N,N,Y
H508419,N,R_01,N,Y,874.0,1991-PRESENT,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,Y,N,N
H509523,N,R_01,N,Y,877.0,1991-PRESENT,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,Y,N,N
L031378,N,R_01,N,Y,766.0,1991-PRESENT,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
L031414,N,R_01,N,Y,775.0,1991-PRESENT,1.06,1.06,1.06,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,1.06,N,N,Y
L031415A,N,R_01,N,Y,842.0,1991-PRESENT,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
L031420,N,R_01,N,Y,776.0,1991-PRESENT,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
L031528,N,R_01,N,Y,787.0,1991-PRESENT,1.0,2.0,2.0,1.7,1.0,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,N,N
L031573,N,R_01,N,Y,790.0,1991-PRESENT,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
L031605,N,R_01,N,Y,796.0,1991-PRESENT,0.08,0.08,0.08,0.08,0.08,0.03,0.03,0.03,0.03,0.03,0.08,0.08,N,N,N
L032279,N,R_01,N,Y,836.0,1991-PRESENT,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
S009905,N,R_01,N,Y,40.0,PRE-1914,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
S015509,N,R_01,N,Y,41.0,PRE-1914,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
S017020,N,R_01,N,Y,21.0,PRE-1914,0.0002022,0.0002022,0.0002022,0.0002022,0.22,0.57,0.52,0.47,0.39,0.01,0.0002022,0.0002022,N,N,N
S018456,N,R_01,N,Y,33.0,PRE-1914,0.5,0.5,0.25,0.25,0.05,0.08,0.11,0.1,0.06,0.0002022,0.0002022,0.08,N,N,N
S018457,N,R_01,N,Y,34.0,PRE-1914,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,Y,N,N
S018523,N,R_01,N,Y,35.0,PRE-1914,0.02,0.02,0.03,0.03,0.04,0.05,0.06,0.07,0.05,0.04,0.03,0.02,N,N,N
S019389,N,R_01,N,Y,42.0,PRE-1914,0.0002022,2.0,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,N,Y
S019392,N,R_01,N,Y,43.0,PRE-1914,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
S019395,N,R_01,N,Y,44.0,PRE-1914,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
S020096,N,R_01,N,Y,22.0,PRE-1914,0.41,0.37,0.41,0.4,0.41,0.4,0.41,0.41,0.4,0.27,0.26,0.27,N,N,N
S021358,N,R_01,N,Y,2.0,PRE-1914,0.0002022,0.0002022,0.0002022,0.0002022,0.001534333,0.001534333,0.03,0.03,0.001534333,0.0002022,0.0002022,0.0002022,N,N,N
S021382,N,R_01,N,Y,37.0,PRE-1914,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
S023687,N,R_01,N,Y,23.0,PRE-1914,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
S025401,N,R_01,N,Y,3.0,PRE-1914,0.07,0.06,0.06,0.28,0.57,0.64,0.72,0.67,0.56,0.26,0.07,0.09,N,N,N
A016086,N,R_02,N,Y,218.0,1953-1954,14.9,14.9,14.9,14.9,9.93,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,9.93,14.9,N,N,N
A016381,N,R_02,N,Y,227.0,1955-1956,18.4,18.4,18.4,18.4,6.13,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,12.26,18.4,N,N,N
A017271,N,R_02,N,Y,254.0,1955-1956,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A017871,N,R_02,N,Y,264.0,1957-1959,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A021569,N,R_02,N,Y,323.0,1960-1970,0.0002022,0.0002022,0.0002022,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.0002022,0.0002022,N,N,N
A021570,N,R_02,N,Y,324.0,1960-1970,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,N,N,N
A023670,N,R_02,N,Y,412.0,1971-1990,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A024173,N,R_02,N,Y,458.0,1971-1990,0.26,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,N,Y
A024946,N,R_02,N,Y,524.0,1971-1990,0.0002022,0.0002022,0.0002022,0.0002022,0.0046035,0.0046035,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,N,N
A025019,N,R_02,N,Y,540.0,1971-1990,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A025070,N,R_02,N,Y,547.0,1971-1990,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,1.0,2.0,2.66,2.0,0.66,0.0002022,0.0002022,N,N,N
A025201,N,R_02,N,Y,553.0,1971-1990,0.21,0.3,0.15,0.03,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,N,Y
A026769,N,R_02,N,Y,605.0,1971-1990,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A026938,N,R_02,N,Y,607.0,1971-1990,0.66,0.33,0.67,0.34,0.34,0.67,0.67,0.002046,0.002046267,0.0002022,0.0002022,0.0002022,N,N,N
A028116,N,R_02,N,Y,629.0,1971-1990,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,2.66,3.0,3.0,2.0,0.0002022,0.0002022,0.0002022,N,N,N
A028824,N,R_02,N,Y,655.0,1971-1990,1.33,1.0,1.66,1.33,1.33,2.33,3.33,3.0,1.0,0.0002022,0.66,1.0,N,N,N
A029995,N,R_02,N,Y,700.0,1991-PRESENT,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A030560,N,R_02,N,Y,716.0,1991-PRESENT,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A030564,N,R_02,N,Y,717.0,1991-PRESENT,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A031461,N,R_02,N,Y,784.0,1991-PRESENT,1.1,1.1,1.0,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.15,N,N,Y
C005834,N,R_02,N,Y,726.0,1991-PRESENT,0.66,0.66,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,N,Y
D031376,N,R_02,N,Y,765.0,1991-PRESENT,2.66,2.33,1.0,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.33,1.66,N,N,Y
D031592,N,R_02,N,Y,793.0,1991-PRESENT,5.0,0.66,1.33,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,1.0,N,N,Y
D033025,N,R_02,N,Y,864.0,1991-PRESENT,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,Y,N,N
H500832,N,R_02,N,Y,853.0,1991-PRESENT,0.04,0.04,0.04,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,N,Y
H501505,N,R_02,N,Y,856.0,1991-PRESENT,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
H510424,N,R_02,N,Y,878.0,1991-PRESENT,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,Y,N,N
L031457,N,R_02,N,Y,785.0,1991-PRESENT,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
L031582,N,R_02,N,Y,791.0,1991-PRESENT,1.27,1.23,0.7,0.53,0.33,0.0002022,0.0002022,0.0002022,0.0002022,0.06,0.7,0.66,N,N,N
S027894,N,R_02,N,Y,13.0,PRE-1914,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,Y,N,N
D033083,N,R_03,N,Y,875.0,1991-PRESENT,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,Y,N,N
A015187,N,R_04,N,Y,184.0,1953-1954,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,N,N,N
A017642,N,R_04,N,Y,261.0,1957-1959,0.0002022,0.0002022,0.0002022,3.0,4.0,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,N,N
A019135,N,R_04,N,Y,284.0,1957-1959,0.000285333,0.000172,0.000348667,0.000583,0.000570667,0.000798,0.001966,0.001680667,0.001319667,0.0013,0.000521667,0.000793,N,N,N
A021345,N,R_04,N,Y,315.0,1960-1970,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A021939,N,R_04,N,Y,344.0,1960-1970,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A022426,N,R_04,N,Y,357.0,1960-1970,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A023663,N,R_04,N,Y,409.0,1971-1990,0.0002022,0.0002022,0.0002022,2.64,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,N,Y
A024691A,N,R_04,N,Y,494.0,1971-1990,6.1,7.33,6.5,0.36,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,N,Y
A024691B,N,R_04,N,Y,495.0,1971-1990,0.0002022,0.0002022,0.74,1.86,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,N,Y
A024898,N,R_04,N,Y,516.0,1971-1990,1.88,0.0002022,0.0002022,0.17,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.02,3.94,2.0,N,N,Y
A025123,N,R_04,N,Y,550.0,1971-1990,1.69,1.58,1.12,0.04,0.003333333,0.003333333,0.003333333,0.0002022,0.003333333,0.0002022,0.1,0.003333333,N,N,N
A026111,N,R_04,N,Y,590.0,1971-1990,1.66,3.66,1.33,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,N,Y
A027075,N,R_04,N,Y,609.0,1971-1990,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A029338,N,R_04,N,Y,670.0,1971-1990,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A031171,N,R_04,N,Y,755.0,1991-PRESENT,4.06,1.63,0.53,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,2.2,N,N,Y
A031183,N,R_04,N,Y,757.0,1991-PRESENT,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
D031410,N,R_04,N,Y,767.0,1991-PRESENT,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
D032143,N,R_04,N,Y,826.0,1991-PRESENT,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
H501586,N,R_04,N,Y,857.0,1991-PRESENT,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
H505765,N,R_04,N,Y,865.0,1991-PRESENT,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,Y,N,N
L031422,N,R_04,N,Y,833.0,1991-PRESENT,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
L031423,N,R_04,N,Y,780.0,1991-PRESENT,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,Y,N,N
L031424,N,R_04,N,Y,798.0,1991-PRESENT,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
L031607,N,R_04,N,Y,797.0,1991-PRESENT,0.08,0.08,0.08,0.08,0.08,0.03,0.03,0.03,0.03,0.03,0.08,0.08,N,N,N
L031908,N,R_04,N,Y,811.0,1991-PRESENT,0.5,0.34,0.26,0.23,0.06,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.3,0.21,N,N,N
S017157,N,R_04,N,Y,47.0,PRE-1914,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,Y,N,N
S017160,N,R_04,N,Y,36.0,PRE-1914,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,15.0,N,N,Y
A012232,N,R_05,N,Y,73.0,PRE-1949+1949,36.3,1.1,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.63,0.0002022,4.93,29.8,31.16,N,N,N
A018200,N,R_05,N,Y,273.0,1957-1959,0.0002022,0.0002022,0.0002022,0.0002022,0.07,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,N,N
A021106,N,R_05,N,Y,308.0,1960-1970,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,4.2,3.31,2.2,0.0002022,0.0002022,0.0002022,0.0002022,N,N,N
A023326,N,R_05,N,Y,386.0,1960-1970,4.66,3.66,0.66,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,1.0,N,N,Y
A023794,N,R_05,N,Y,424.0,1971-1990,2.0,2.0,2.0,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.33,2.0,N,N,Y
A023839,N,R_05,N,Y,429.0,1971-1990,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,Y,N,N
A023840,N,R_05,N,Y,430.0,1971-1990,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A023880,N,R_05,N,Y,432.0,1971-1990,12.0,20.0,10.0,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,7.9,N,N,Y
A024053,N,R_05,N,Y,448.0,1971-1990,2.08,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,1.33,2.04,N,N,Y
A024139,N,R_05,N,Y,454.0,1971-1990,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A024409,N,R_05,N,Y,479.0,1971-1990,0.54,0.53,0.5,0.56,0.66,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,N,N
A024807,N,R_05,N,Y,505.0,1971-1990,0.0002022,0.0002022,0.0002022,0.0002022,0.1,0.15,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,N,N
A025052,N,R_05,N,Y,546.0,1971-1990,0.0002022,0.0002022,0.0002022,0.000169,0.000169,0.000537,0.000537,0.0006900000000000001,0.0006900000000000001,0.00045999999999999996,0.0002022,0.0002022,N,N,N
A029479,N,R_05,N,Y,683.0,1971-1990,3.1,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,N,Y
A029512,N,R_05,N,Y,681.0,1971-1990,3.24,0.0002022,3.15,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,N,Y
A031383,N,R_05,N,Y,769.0,1991-PRESENT,4.35,0.9,2.0,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,1.7,2.4,N,N,Y
A031447,N,R_05,N,Y,783.0,1991-PRESENT,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
C000222,N,R_05,N,Y,542.0,1971-1990,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
C000223,N,R_05,N,Y,543.0,1971-1990,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,Y,N,N
D031098,N,R_05,N,Y,753.0,1991-PRESENT,0.6,0.6,0.3,0.13,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.06,0.4,N,N,Y
D032041,N,R_05,N,Y,831.0,1991-PRESENT,0.33,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.5,1.16,N,N,Y
D032187,N,R_05,N,Y,844.0,1991-PRESENT,3.8,0.1,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.46,1.26,N,N,Y
H032345,N,R_05,N,Y,841.0,1991-PRESENT,1.0,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,N,Y
H505809,N,R_05,N,Y,867.0,1991-PRESENT,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,Y,N,N
L031669,N,R_05,N,Y,803.0,1991-PRESENT,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
S008380,N,R_05,N,Y,38.0,PRE-1914,0.0002022,0.0002022,0.0002022,0.0002022,0.4,0.48,0.47,0.49,0.48,0.38,0.0002022,0.0002022,N,N,N
A024741,N,R_05,N,Y,497.0,1971-1990,6.0,6.0,2.18,0.46,0.71,1.42,1.21,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,N,N
A025850,N,R_05,N,Y,578.0,1971-1990,0.0002022,0.0002022,0.0002022,0.0002022,6.33,7.0,8.0,8.66,9.66,1.66,0.0002022,0.0002022,N,N,N
A027992,N,R_05,N,Y,628.0,1971-1990,1.4,1.33,0.0002022,0.5,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.63,N,N,Y
A028886,N,R_05,N,Y,658.0,1971-1990,4.66,1.33,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,N,Y
A031255,N,R_05,N,Y,758.0,1991-PRESENT,3.4,2.43,1.16,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,9.23,N,N,Y
A013633,N,R_06,N,Y,104.0,1950-1952,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A016443,N,R_06,N,Y,231.0,1955-1956,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A016825,N,R_06,N,Y,243.0,1955-1956,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.06,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,N,N
A016973,N,R_06,N,Y,245.0,1955-1956,6.0,5.35,4.0,2.66,1.33,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,N,N
A020846,N,R_06,N,Y,301.0,1960-1970,1.33,1.66,0.66,0.33,0.66,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.66,1.33,N,N,N
A021941,N,R_06,N,Y,345.0,1960-1970,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A022615,N,R_06,N,Y,362.0,1960-1970,0.21,0.21,0.21,0.21,0.21,0.22,0.21,0.21,0.21,0.21,0.21,0.21,N,N,N
